# Baseline transonic compressor profile L030-4
# 425 points - extracted from coarse mesh (blocks 3-4-7-6)
-0.001608747238931674 0.002561702184110038
-0.001649011277599055 0.003483800221346196
-0.001455470938314148 0.004423163998911831
-0.001017721220410695 0.005318538665669986
-0.0004832228355275334 0.006207445051073934
7.289052345317996e-05 0.007129010641735916
0.0006513349006195954 0.008083803369722337
0.001252558329287326 0.009072504078457678
0.00187696299673755 0.01009577106916004
0.002524897908627134 0.01115423757506121
0.003196651117985305 0.01224850923557583
0.003892441551408738 0.01337916157419034
0.004612410476032078 0.01454673747994806
0.005356612662774045 0.01575174468768619
0.006125007318741455 0.01699465325743256
0.006917450083864879 0.0182758921416465
0.007732530545661081 0.01959370470690071
0.00856132773988284 0.02093366435624438
0.009415466675320254 0.02231448008464151
0.01029555171489037 0.02373702798242888
0.01120219260074957 0.02520217554309465
0.01213600405886447 0.02671077913300425
0.01309760540786255 0.02826368132575729
0.01408762015506283 0.02986170807342518
0.01510667558003938 0.03150566571300001
0.01615540230589302 0.03319633780724394
0.01723443385816544 0.03493448182007719
0.01834440621104245 0.03672082562772527
0.0194859573135022 0.03855606385737776
0.02065972663729998 0.04044085412622091
0.02186314527477787 0.0423706700631595
0.0230718009488501 0.04430603030311606
0.0242842187047826 0.04624446270125512
0.0255076572919702 0.04819758113411981
0.02674963797113443 0.05017735551048071
0.02801813561613767 0.05219640936389616
0.02932179133282875 0.05426835356704685
0.03067016151682324 0.05640817408883805
0.03207401933984665 0.05863269845665681
0.03354573000618537 0.06096117360194378
0.03509972915717256 0.06341599989229033
0.03675314592450961 0.06602368448408713
0.03852663050625409 0.06881610536413083
0.04036653410162399 0.07170816007233106
0.04223049940091755 0.07463285028813706
0.04413738649153201 0.07761940552682041
0.04610668604907747 0.08069780489961272
0.0481603701762249 0.08390162681587178
0.05032395443536522 0.08726962530873658
0.05262789454325001 0.09084778392639214
0.0551094902018522 0.09469209473905171
0.05781551721871935 0.09887247397837463
0.06080607721105204 0.103478385940293
0.06416042516542177 0.108627154482933
0.0679859273723967 0.114476756159683
0.07229928608516845 0.121043934022603
0.07664673048130431 0.127632652281296
0.08095453700249292 0.134131286041129
0.08519770441881425 0.140503248540359
0.08935274989046324 0.146714852228032
0.0933982576513071 0.152735920744083
0.09731521589382452 0.158540318216089
0.101087279044052 0.164106285045989
0.104700933826933 0.169416591712683
0.108145510271637 0.174458561867461
